"","X1.ZCRm","X2.Energym","X3.EnergyEntropym","X4.SpectralCentroidm","X5.SpectralSpreadm","X6.SpectralEntropym","X7.SpectralFluxm","X8.SpectralRolloffm","X9.MFCCs1m","X10.MFCCs2m","X11.MFCCs3m","X12.MFCCs4m","X13.MFCCs5m","X14.MFCCs6m","X15.MFCCs7m","X16.MFCCs8m","X17.MFCCs9m","X18.MFCCs10m","X19.MFCCs11m","X20.MFCCs12m","X21.MFCCs13m","X22.ChromaVector1m","X23.ChromaVector2m","X24.ChromaVector3m","X25.ChromaVector4m","X26.ChromaVector5m","X27.ChromaVector6m","X28.ChromaVector7m","X29.ChromaVector8m","X30.ChromaVector9m","X31.ChromaVector10m","X32.ChromaVector11m","X33.ChromaVector12m","X34.ChromaDeviationm","X35.ZCRstd","X36.Energystd","X37.EnergyEntropystd","X38.SpectralCentroidstd","X39.SpectralSpreadstd","X40.SpectralEntropystd","X41.SpectralFluxstd","X42.SpectralRolloffstd","X43.MFCCs1std","X44.MFCCs2std","X45.MFCCs3std","X46.MFCCs4std","X47.MFCCs5std","X48.MFCCs6std","X49.MFCCs7std","X50.MFCCs8std","X51.MFCCs9std","X52.MFCCs10std","X53.MFCCs11std","X54.MFCCs12std","X55.MFCCs13std","X56.ChromaVector1std","X57.ChromaVector2std","X58.ChromaVector3std","X59.ChromaVector4std","X60.ChromaVector5std","X61.ChromaVector6std","X62.ChromaVector7std","X63.ChromaVector8std","X64.ChromaVector9std","X65.ChromaVector10std","X66.ChromaVector11std","X67.ChromaVector12std","X68.ChromaDeviationstd","X69.BPM","X70.BPMconf","X71.BPMessentia","fit.cluster","X1","X2","index"
"11",0.220430138982,0.0824917384268,3.04598363624,0.328923927337,0.253531643199,1.69778288085,0.00728457502286,0.398851768714,-23.3675696303,0.919916440009,0.232367878944,0.0864115283951,0.0529062628849,0.034265951259,0.0772031181376,0.0188178274207,0.00140503711257,0.101321255041,0.13567357338,0.137854346719,0.0693389002747,0.00579722525156,0.00258283444913,0.0673709239622,0.00376846090084,0.00768285743383,0.00692699131959,0.079263214554,0.00264524117758,0.00491754343727,0.0059731778192,0.0250546285068,0.00304745112311,0.0337214822209,0.108493533305,0.0564509288309,0.249942498822,0.0714237075169,0.0236478823419,0.736059492764,0.00677846923498,0.211599117769,1.59003274554,0.784616684489,0.464817558121,0.419303599057,0.334980095165,0.313758786801,0.30331199393,0.271088723128,0.257031704639,0.225918592171,0.22621493778,0.245344138437,0.206467888433,0.00576559717331,0.0030398299775,0.0629924909685,0.00384392891481,0.00914235619115,0.00804508829102,0.0773623813714,0.00347768860537,0.00559759085501,0.00711441043562,0.0308653956398,0.00296448022171,0.0232478488604,240,0.0944860813704,133,2,7.20800094176843,26.9164237463073,"11"
"12",0.103543258668,0.161375163169,3.11213444193,0.23257512356,0.240641456197,0.841286597534,0.012605704691,0.173259822651,-21.9049842031,1.65936280006,0.0746991568598,0.163277581067,0.144500376469,0.189158143954,0.00148758639961,0.0327296012299,-0.000266495473372,-0.0910867499631,-0.0326597562598,0.0485328071748,0.0726982417259,0.0140946870547,0.00218370936303,0.0711692483257,0.00639175055669,0.0180279955619,0.0121140475989,0.0853233202144,0.00223650402037,0.00379248428307,0.0142421859016,0.0351384258721,0.00565002011691,0.0396838201338,0.051556083258,0.0898652758546,0.170685359988,0.0514835792278,0.0250666721856,0.460682310892,0.0113482863447,0.13487488228,1.12050297064,0.627048872565,0.429936574695,0.341958394292,0.285602541914,0.277632905458,0.226257393099,0.214462635366,0.208332455034,0.20966893541,0.227560024777,0.199700244547,0.199115327459,0.0143104639449,0.00237948518919,0.0589096422413,0.00673523507536,0.0230478673011,0.0115261903668,0.0752843406518,0.00294345359526,0.00454779858295,0.0229450849409,0.0437925439989,0.00720235732664,0.0206969372274,171.428571429,0.103386809269,131,4,1.93331192105638,25.3102824539073,"12"
"13",0.0556739739549,0.0877045883031,3.10807057702,0.174714503752,0.211351368508,0.454507467764,0.0170518934554,0.0930298977935,-24.0219438643,2.34359009008,0.294973016418,0.523990742957,0.058846038502,0.145593314006,0.0866611713839,0.0852226214888,0.0446237210048,0.0641352500991,0.0537590268769,0.0201260111002,-0.01360631187,0.00961411828785,0.00211941420241,0.175604515431,0.0114678848683,0.02161001888,0.00806460793338,0.0320376740826,0.00196391729588,0.00287215297219,0.0155528449092,0.0530566811164,0.00242467704256,0.0614949625475,0.0371960752532,0.0526284235329,0.120033131351,0.0655430133404,0.0369776257685,0.377184837384,0.0162051562852,0.102217545415,1.15684273096,0.787729982847,0.437620288465,0.341827024404,0.306800412434,0.303504603437,0.294884228322,0.257677786792,0.250383541356,0.27608773389,0.209214323453,0.197102010743,0.176775480037,0.010043030453,0.0027364636973,0.0653816595947,0.0110448107632,0.0196208454873,0.00812898667034,0.0297194545785,0.00285478374226,0.00306133300681,0.0152395428789,0.0384866090005,0.00345970465742,0.0197678750774,133.333333333,0.153055848261,134,3,-2.36743796641468,27.5893532042679,"13"
"14",0.0378618222052,0.146832522339,3.06911006854,0.170073004097,0.235090029157,0.306548276454,0.0100675381534,0.0357476836374,-23.0864568001,2.25007816697,0.4890546889,0.735497621885,0.0968317324324,0.228473319376,0.31719525437,0.0592814864105,0.0363586977176,0.162230365525,-0.0267780546655,0.0383372090667,0.121183898483,0.00693641055361,0.000822728611355,0.236485280043,0.00206952864895,0.00754411250456,0.00544327349496,0.109691608535,0.000657267318593,0.00208635863626,0.00381674972446,0.0259161897386,0.00105355182714,0.072986190349,0.0248069845524,0.0489102637171,0.102164731152,0.0421267623801,0.025741077586,0.247112715367,0.00724326191876,0.0439158301981,1.14903184178,0.511808221633,0.317545785792,0.255035228237,0.20824743641,0.194187395828,0.217676634382,0.195585723848,0.190217482486,0.199410027059,0.181021157532,0.162289228567,0.179014814967,0.00628786264304,0.000962156363844,0.0734425143929,0.00213386261107,0.00816048326977,0.00329676621962,0.050576684131,0.000639228102003,0.00197454986918,0.00421916710631,0.0175768238317,0.00106843300688,0.0153993057366,240,0.154210264076,128,2,8.16909601809578,28.5088828127791,"14"
"15",0.0461960908396,0.0442746012806,3.09263894246,0.168883458476,0.215453353513,0.441695216185,0.0155372177563,0.0816460502436,-24.5935891378,2.24479425404,0.255686978714,0.458784570945,0.150857515727,0.289281530667,0.136637585567,0.204872944623,-0.0148824074193,0.0993934748212,0.0406396096207,0.111593881154,0.0108300947918,0.00994426683525,0.00181123966116,0.0847208525813,0.00443641401882,0.019385201724,0.00529202104359,0.169475521117,0.00127108753242,0.00362449122999,0.00572858693416,0.041666479583,0.00184960415219,0.0623061908332,0.0320939542381,0.0283690565121,0.179153239168,0.0624937546935,0.0391077612391,0.387969646627,0.0141602982833,0.0891516383363,1.56305232577,0.673121840916,0.542529367461,0.388371376128,0.331006275041,0.318576430714,0.288988718,0.261690099094,0.244847178548,0.235830054588,0.243447780795,0.21919237974,0.196515734409,0.0125199974543,0.00278082644478,0.0786436952346,0.00514865699737,0.0227835497113,0.00496859342825,0.107166688807,0.00201560956668,0.00578813183871,0.00641114781568,0.0447073546921,0.00245876153468,0.0239237828845,240,0.112345041322,121,2,7.20306968214722,26.3441438822214,"15"
"16",0.14023173576,0.0784748889787,3.08169236053,0.268821617642,0.250145740428,1.18990920779,0.00930038947081,0.25846439488,-23.2418281982,1.02445192154,-0.196465731614,0.38323697096,0.046886127437,0.0141686033914,-0.0643585589554,0.060424666532,-0.0517055145099,0.0767687347027,0.0244240925195,0.0622223688383,0.0912261330235,0.0059989750048,0.00457555711754,0.0957246019061,0.00542953298994,0.0102454859921,0.00786160579197,0.0870779417088,0.00226215235033,0.00820374102715,0.00779820466083,0.0166450602527,0.00584376541136,0.047013926503,0.0884299516435,0.0551679698653,0.25332039891,0.0700312211882,0.0266403940607,0.735000178579,0.00961086611675,0.212927714199,1.238249357,0.863851817562,0.524482915563,0.356534706624,0.29902376898,0.271183093388,0.27035209083,0.270392966951,0.260536045623,0.241132863118,0.22148055106,0.212695185532,0.183230732942,0.00797065329879,0.00617456880399,0.0959090719579,0.00615946810857,0.0123583492267,0.00889378049433,0.0941811110192,0.00293969085076,0.0110439606512,0.00926362693668,0.0213844378334,0.00886550931501,0.0338226049789,171.428571429,0.114948453608,127,4,0.927947504599071,25.2475075621923,"16"
"17",0.145388866336,0.100253299026,3.1637573759,0.265695684021,0.244114867278,1.31758479461,0.00628298035669,0.26260678352,-22.2121895381,0.941500039666,-0.000691605823464,0.224839629296,0.0544668265697,0.0286500462317,-0.00361757155703,0.291248125288,-0.0261689314754,0.0581721181668,-0.0825761185134,-0.128949440294,-0.0204296582407,0.00714743657109,0.00649727996952,0.0746122877486,0.0106270440074,0.0113524591707,0.00836390515802,0.063880407653,0.00152521996973,0.00434262767039,0.00642869397788,0.0347937095727,0.00262247600279,0.0338857810778,0.0560902981228,0.0431501240741,0.13716604546,0.0432134880268,0.0192868665771,0.512894518099,0.00468201733187,0.134301033926,0.882443727674,0.554952249486,0.386771063673,0.392581457891,0.31039398131,0.273648807772,0.29031305001,0.27445716222,0.2486846752,0.227800616963,0.229186719632,0.20357334786,0.199267234115,0.00810193355,0.0076860381829,0.0565743354448,0.011562231849,0.0142402086486,0.00752403149049,0.0500824177979,0.00170879540239,0.00433134124758,0.00847718438014,0.0429039438662,0.00335418371161,0.018219816538,120,0.157368421053,125,1,-1.92887566413276,25.2194717210442,"17"
"18",0.112960426816,0.0992449766094,3.16411617582,0.252607126358,0.249012142652,1.06944407389,0.00886686931868,0.198924125195,-22.4735729525,1.11555849936,-0.0685981935527,0.480254160209,0.095988048547,-0.0186813830151,0.101258339379,0.32234481614,0.143168451785,0.130387617948,0.260232432956,0.200755403858,0.0091025913321,0.00403804214634,0.00734492461665,0.0774957152867,0.00488036394104,0.00966881580165,0.00813341661876,0.0765073084736,0.0013968277711,0.00427415207178,0.00559417608318,0.0636190934878,0.00264164539821,0.0429961079788,0.0406404701029,0.0469455933226,0.109539539974,0.0437477764717,0.0233296133797,0.414464278881,0.0079084063711,0.112710737512,0.949320895458,0.515154171244,0.41818374357,0.391649624086,0.298836009735,0.319904017471,0.270317591503,0.231005388756,0.228885553924,0.216979137543,0.212608947589,0.19658744267,0.190345412106,0.00324937381493,0.00717977993115,0.071333252972,0.00528068334561,0.00934527818953,0.0140282868328,0.0636867198739,0.00149538842967,0.00515579220541,0.0048600180032,0.0441971746456,0.00263980956902,0.0205363625389,171.428571429,0.155489319424,129,4,1.06523319885065,25.169618673716,"18"
"19",0.120869053873,0.155742970066,3.12245697798,0.285267721547,0.265162841856,0.952225875543,0.0161872657775,0.221835299456,-23.7490379523,1.40197870878,0.0459018391914,0.193176476337,0.19382867395,0.0858549143243,0.133080901903,0.113170323412,0.0484260785268,0.137912922029,0.0632958113047,-0.057512356597,-0.0100991630295,0.00385192110542,0.00337959238942,0.121154809492,0.0024681562079,0.00575387393174,0.00359589547824,0.147230920927,0.00175148720854,0.00245515253714,0.00606507347188,0.0219767325947,0.002176402629,0.062983349669,0.0728870514368,0.0836656288597,0.156467593151,0.0896586104924,0.0348986704179,0.534118389529,0.0160329706798,0.182843118707,1.46484001451,0.638839938245,0.413303180216,0.366233963569,0.29098868383,0.231326507759,0.213978427281,0.224029448763,0.212634541588,0.230123427338,0.209466908021,0.215627125386,0.202679724117,0.00498492621621,0.00480857891873,0.0705433383296,0.00295822533325,0.00727695134585,0.00307271753759,0.0960615736033,0.00195903278755,0.00302124961368,0.00847041159633,0.0288906640142,0.00284131332389,0.020851582072,240,0.137682897577,129,2,7.89914703806931,26.1765708629898,"19"
"20",0.168608391441,0.0829758434459,3.16709503344,0.312290349423,0.264514263687,1.40881610874,0.00830496369058,0.338542840768,-23.8041389108,1.19244810265,0.141950683268,0.0125897824064,-0.0352093625954,-0.0196092429214,0.197059409859,0.139254719259,0.0755296846234,0.0436820608768,-0.113460968583,-0.0336648770859,0.0317839026098,0.00945165035996,0.00748016020848,0.0723768842959,0.00645159214777,0.00761378040432,0.00383594125346,0.120433667188,0.00305860124616,0.00362640197059,0.00563349759412,0.0216994363403,0.00157601465915,0.0459615395584,0.0686608597429,0.0372465291811,0.120090046177,0.0650542817045,0.020069706915,0.510981899591,0.00951032070155,0.184646206751,1.2953122363,0.453218671043,0.38254013996,0.308677366429,0.259726464029,0.256619470783,0.248503482028,0.2357080532,0.232454493778,0.223624314015,0.240219410298,0.225919515278,0.195694446562,0.010230095986,0.00729546340336,0.0452109794532,0.00580768406385,0.00877121220574,0.00277502938552,0.0706904518212,0.00323219358711,0.00372624885279,0.0044100005192,0.0224318059463,0.0015224818863,0.0176594864708,133.333333333,0.157484154071,131,3,-1.70903292069326,27.9041777694892,"20"
"21",0.0729536608081,0.044880416455,3.16705752182,0.175750591175,0.209944773588,0.540168615842,0.00737585996269,0.107808211545,-23.6800368018,2.35083340471,-0.0794133693607,0.107087043587,-0.0548172700001,-0.0141349317077,-0.157649456753,0.0282708153642,-0.0550183471658,-0.0856559798914,-0.0899685716596,-0.0396099345849,-0.0132648072439,0.0236865521585,0.00604881423444,0.0667340239287,0.0128175670896,0.0200064899797,0.0150652016889,0.0542024280157,0.00137215898726,0.0058566032963,0.0101221928647,0.0385275541102,0.00545007463412,0.0353128852322,0.0335841969518,0.0304218240119,0.112438120555,0.0540943092243,0.0383012439699,0.330328170762,0.00708329872661,0.0828721293726,0.845856844562,0.448629185992,0.266941069137,0.263825142868,0.220829227421,0.215325764285,0.235811166015,0.285047594714,0.312590789743,0.24781266666,0.245482023392,0.180130143708,0.170330931212,0.0189377626101,0.00633190822067,0.0416282974997,0.0121190563351,0.0170816186291,0.0152188508032,0.0461758329657,0.00152516388236,0.00559103107794,0.00834097700259,0.026354745853,0.00583349867721,0.0141297806881,120,0.174289580514,119,1,-2.18219965355255,24.7781458321927,"21"
"22",0.123012584774,0.0524713159115,3.18182387269,0.246991772064,0.241940028053,1.14317588245,0.00698060085964,0.219193810297,-23.9147108919,1.58303015621,0.0394190855292,0.381653086862,-0.0816035130081,-0.170007737591,-0.140019315243,-0.130172357929,-0.0382721954907,-0.146140428189,-0.0407292943181,-0.0786170084177,-0.0040756462225,0.0146813686321,0.00353884763604,0.0593684192659,0.0185745507023,0.0161150902562,0.0158975553675,0.0596349625761,0.00246560983347,0.00522542667486,0.00904128568253,0.019782088575,0.00976196899851,0.0351206380419,0.0543323816308,0.0248113732593,0.0944256503316,0.0620172481387,0.0258219365291,0.505624524131,0.00618291874781,0.150685798898,0.785720483083,0.58159862856,0.329496371674,0.273503857032,0.278315002048,0.251949557822,0.237493578631,0.238903446899,0.237975036482,0.233087658306,0.236229280237,0.22009722743,0.19322163372,0.0132022990136,0.00457751382562,0.0444727450149,0.0143951525569,0.0151436100318,0.0137468503124,0.038912453344,0.00402664074769,0.0061928344693,0.00835012027118,0.0175884369482,0.0096499997474,0.0133319803443,120,0.234477338224,123,1,-3.70638640771245,24.7061865945497,"22"
